CaseLocation
2100 W BURNETT AVE
7130 DENVER LN
953 S 7TH ST
1645 STAFFORD AVE
1630 LINDA WAY
3314 KIRBY AVE
4016 NORENE LN
441 N 29TH ST
621 COUNTRY CLUB RD
6208 JEANINE DR
308 N 20TH ST
2606 WOODLAND AVE
3409 VETTER AVE
11411 KENDRICK DR
118 S 33RD ST
9604 EL PRADO ST
2117 WOODLAND AVE
2023 WOODLAND AVE
2113 WOODLAND AVE
3433 LARKWOOD AVE
536 LAMPTON ST
7408 MAURER LN
2006 MAGAZINE ST
317 N 34TH ST
1514 OLIVE ST
3602 PARTHENIA AVE
1211 BROOKLINE AVE
2500 FRANKLIN AVE
1820 MAGAZINE ST
716 E ORMSBY AVE
2273 BEARGRASS AVE
3919 MIAMI AVE
1920 W MUHAMMAD ALI BLVD
1732 HAROLD AVE
4729 BELLEVUE AVE
8305 ASPEN AVE
741 S 40TH ST
748 S 39TH ST
1379 DIXIE HWY
12707 E ORELL RD 1
16219 DIXIE BEACH RD
5409 COUNT FLEET DR
1759 W GAULBERT AVE
511 E KENTUCKY ST
1814 W GAULBERT AVE
1511 CATALPA ST
821 S 33RD ST
542 S 18TH ST
3412 W KENTUCKY ST
1711 W KENTUCKY ST
3825 W MARKET ST
2101 HALE AVE
1216 S 15TH ST
609 N 31ST ST
2332 MAGAZINE ST
3620 VERMONT AVE
3907 VERMONT AVE
4916 MID DR
8109 ARNOLDTOWN RD
3508 RIVER PARK DR
2807 W MUHAMMAD ALI BLVD
2412 MAGAZINE ST
1815 GRAND AVE
1809 OREGON AVE
1451 S 23RD ST
1421 HASKIN AVE
3239 HERMAN ST
3604 CANE RUN RD
521 N 31ST ST
1755 W ORMSBY AVE
624 S 39TH ST
3440 W JEFFERSON ST
2313 HOWARD ST
707 CECIL AVE
725 LOUIS COLEMAN JR DR
1820 BOLLING AVE
4140 FORDSON WAY
526 N 29TH ST 1
13300 HORNCASTLE WAY
2418 DUMESNIL ST
2802 LYTLE ST
2520 W MUHAMMAD ALI BLVD
2702 W MAIN ST
2326 LYTLE ST
1822 HALE AVE
1346 S 2ND ST
2331 DUMESNIL ST
2329 DUMESNIL ST
3418 W KENTUCKY ST
217 N 19TH ST
431 S 26TH ST
715 BURTON AVE
1613 DUMESNIL ST
2200 DUMESNIL ST
1516 BEECH ST
329 N 43RD ST
1350 S 26TH ST
2561 BANK ST
3409 VERMONT AVE
2824 SLEVIN ST
1136 S 4TH ST
7514 CEDAR CREEK RD
4131 GREENWOOD AVE
6401 RIVER RD
1920 PIRTLE ST
511 S 20TH ST
1933 W CHESTNUT ST
1837 BOLLING AVE
2620 W MAIN ST
2719 GARLAND AVE
3425 BANK ST
2145 W LEE ST
709 N 34TH ST
1955 S 16TH ST
1130 DIXIE HWY
2518 S 4TH ST
3620 W BROADWAY
1757 W HILL ST
1725 HALE AVE
1224 GOSS AVE
921 W LEE ST
1529 WURTELE AVE
406 S 41ST ST
3120 VIRGINIA AVE
1709 DUMESNIL ST
3905 RIVER PARK DR
1121 LOUIS COLEMAN JR DR
731 S 22ND ST
729 S 38TH ST
113 S 41ST ST
2130 GARLAND AVE
2124 GRAND AVE
2219 WOODLAND AVE
2020 W MAIN ST
425 M ST
2111 S SHELBY ST
1815 W CHESTNUT ST
2630 GRAND AVE
2721 MAGAZINE ST
929 E OAK ST
8509 TOLLS LN
1421 CATALPA ST
1824 W JEFFERSON ST
1340 DIXIE HWY
2532 W MAIN ST
4002 E INDIAN TRL
651 S 38TH ST
410 N 20TH ST
1307 S 16TH ST
2118 GREENWOOD AVE
1448 S 9TH ST
16208 DIXIE BEACH RD
1329 LILLIAN AVE
4153 HALE AVE
3229 LARKWOOD AVE 1
2600 WOODLAND AVE
1702 GARLAND AVE
1008 S 28TH ST
3030 HALE AVE
3000 WILKIE RD
4108 LARKWOOD AVE
1778 DUMESNIL ST
1233 MCCAWLEY RD
1047 CECIL AVE
1535 S 32ND ST
2901 DUMESNIL ST
1372 CYPRESS ST
620 N 29TH ST
1036 S 6TH ST
1158 S 3RD ST
1442 CATALPA ST
1549 GALLAGHER ST
1369 CYPRESS ST
2602 W MUHAMMAD ALI BLVD
3603 W MARKET ST 1
211 LINDA DR
2511 GRAND AVE
672 S 26TH ST
3822 RIVER PARK DR
1658 W KENTUCKY ST
1652 W KENTUCKY ST
2315 MAGAZINE ST
340 S 43RD ST
3756 PENWAY AVE
1721 W ORMSBY AVE
1790 W GAULBERT AVE
3801 POWELL AVE
404 DR W J HODGE ST
4851 MARYMAN RD
100 S 30TH ST
6014 ATHENS DR
1775 W ORMSBY AVE
1352 S 1ST ST 1
1210 TENNESSEE AVE
920 VINE ST
2724 W JEFFERSON ST
3421 BANK ST
2331 W CHESTNUT ST
3913 BANK ST
2728 W CHESTNUT ST
1117 LOGAN ST
1661 W OAK ST
2015 W CHESTNUT ST
1518 HALE AVE
1515 W OAK ST
2705 HALE AVE
1811 W OAK ST
2109 W BURNETT AVE
2013 W JEFFERSON ST
4411 W MARKET ST
2628 W KENTUCKY ST
2000 PORTLAND AVE
1458 S 7TH ST
714 E ORMSBY AVE
3807 ALGONQUIN PKY
3415 W JEFFERSON ST
2917 VIRGINIA AVE
536 N 31ST ST 1
2711 GREENWOOD AVE
3418 GREENWOOD AVE
1621 W KENTUCKY ST
700 W WHITNEY AVE 1
1610 DUMESNIL ST
826 S 23RD ST
2101 DATE ST
1613 W OAK ST
2504 GARLAND AVE
1934 W MARKET ST
3403 SHANKS LN 1
1305 CECIL AVE
2512 ELLIOTT AVE
2219 W OAK ST
4107 VERMONT AVE
5002 RED OAK LN
211 CLAREMONT AVE
2326 W MUHAMMAD ALI BLVD
2404 BURWELL AVE
2707 SLEVIN ST
4017 LENTZ AVE
1755 W HILL ST
1621 BANK ST
864 MIDWAY AVE
